
2026-01-26,08:55:31,GROWWRLTY.NS,Groww Nifty Realty ETF,8.51,Bearish,12.75,9.63,9.88,WAIT
2026-01-26,08:55:31,CESC.NS,CESC,140.43,Bearish,1.21,160.47,166.44,WAIT
2026-01-26,09:00:26,DIVOPPBEES.NS,Nippon India ETF Dividend Opportunities,82.98,Sideways,43.66,83.1,82.26,WAIT
2026-01-26,09:00:27,HEALTHY.NS,BSL Nifty HealthCare ETF,14.39,Bearish,30.0,14.9,15.06,WAIT
2026-01-26,09:00:27,MAHKTECH.NS,Mahktech,27.13,Bullish,69.35,26.4,26.13,WAIT
2026-01-26,09:00:27,IRCTC.NS,IRCTC,617.8,Bearish,21.59,650.68,668.8,WAIT
2026-01-26,09:00:27,TATAGOLD.NS,Tata Gold ETF,14.94,Bullish,67.56,13.76,12.99,WAIT
2026-01-26,09:00:27,EVINDIA.NS,EVINDIA ETF,29.42,Bearish,11.93,31.03,31.16,WAIT
2026-01-26,09:00:27,GAIL.NS,GAIL,160.81,Bearish,24.46,166.93,171.42,WAIT
2026-01-26,09:00:27,IOB.NS,Indian Overseas Bank,34.09,Bearish,24.29,35.62,36.54,WAIT
2026-01-26,09:00:27,TMPV.NS,Tata Motors Passenger Vehicles Ltd,344.45,Bearish,28.01,356.02,357.26,WAIT
2026-01-26,09:00:28,GROWWRLTY.NS,Groww Nifty Realty ETF,8.51,Bearish,12.75,9.63,9.88,WAIT
2026-01-26,09:00:28,CESC.NS,CESC,140.43,Bearish,1.21,160.47,166.44,WAIT
2026-01-26,09:05:22,DIVOPPBEES.NS,Nippon India ETF Dividend Opportunities,82.98,Sideways,43.66,83.1,82.26,WAIT
2026-01-26,09:05:23,HEALTHY.NS,BSL Nifty HealthCare ETF,14.39,Bearish,30.0,14.9,15.06,WAIT
2026-01-26,09:05:23,MAHKTECH.NS,Mahktech,27.13,Bullish,69.35,26.4,26.13,WAIT
2026-01-26,09:05:23,IRCTC.NS,IRCTC,617.8,Bearish,21.59,650.68,668.8,WAIT
2026-01-26,09:05:23,TATAGOLD.NS,Tata Gold ETF,14.94,Bullish,67.56,13.76,12.99,WAIT
2026-01-26,09:05:23,EVINDIA.NS,EVINDIA ETF,29.42,Bearish,11.93,31.03,31.16,WAIT
2026-01-26,09:05:23,GAIL.NS,GAIL,160.81,Bearish,24.46,166.93,171.42,WAIT
2026-01-26,09:05:23,IOB.NS,Indian Overseas Bank,34.09,Bearish,24.29,35.62,36.54,WAIT
2026-01-26,09:05:23,TMPV.NS,Tata Motors Passenger Vehicles Ltd,344.45,Bearish,28.01,356.02,357.26,WAIT
2026-01-26,09:05:24,GROWWRLTY.NS,Groww Nifty Realty ETF,8.51,Bearish,12.75,9.63,9.88,WAIT
2026-01-26,09:05:24,CESC.NS,CESC,140.43,Bearish,1.21,160.47,166.44,WAIT
2026-01-26,09:10:25,DIVOPPBEES.NS,Nippon India ETF Dividend Opportunities,82.98,Sideways,43.66,83.1,82.26,WAIT
2026-01-26,09:10:25,HEALTHY.NS,BSL Nifty HealthCare ETF,14.39,Bearish,30.0,14.9,15.06,WAIT
2026-01-26,09:10:25,MAHKTECH.NS,Mahktech,27.13,Bullish,69.35,26.4,26.13,WAIT
2026-01-26,09:10:25,IRCTC.NS,IRCTC,617.8,Bearish,21.59,650.68,668.8,WAIT
2026-01-26,09:10:25,TATAGOLD.NS,Tata Gold ETF,14.94,Bullish,67.56,13.76,12.99,WAIT
2026-01-26,09:10:25,EVINDIA.NS,EVINDIA ETF,29.42,Bearish,11.93,31.03,31.16,WAIT
2026-01-26,09:10:26,GAIL.NS,GAIL,160.81,Bearish,24.46,166.93,171.42,WAIT
2026-01-26,09:10:26,IOB.NS,Indian Overseas Bank,34.09,Bearish,24.29,35.62,36.54,WAIT
2026-01-26,09:10:26,TMPV.NS,Tata Motors Passenger Vehicles Ltd,344.45,Bearish,28.01,356.02,357.26,WAIT
2026-01-26,09:10:26,GROWWRLTY.NS,Groww Nifty Realty ETF,8.51,Bearish,12.75,9.63,9.88,WAIT
2026-01-26,09:10:26,CESC.NS,CESC,140.43,Bearish,1.21,160.47,166.44,WAIT
2026-01-26,09:15:26,DIVOPPBEES.NS,Nippon India ETF Dividend Opportunities,83.79,Bullish,50.0,83.14,82.28,WAIT
2026-01-26,09:15:26,HEALTHY.NS,BSL Nifty HealthCare ETF,14.57,Bearish,35.8,14.91,15.06,WAIT
2026-01-26,09:15:26,MAHKTECH.NS,Mahktech,27.13,Bullish,69.35,26.4,26.13,WAIT
2026-01-26,09:15:26,IRCTC.NS,IRCTC,616.6,Bearish,21.34,650.62,668.78,WAIT
2026-01-26,09:15:26,TATAGOLD.NS,Tata Gold ETF,14.98,Bullish,67.81,13.76,12.99,WAIT
2026-01-26,09:15:26,EVINDIA.NS,EVINDIA ETF,29.44,Bearish,12.0,31.03,31.16,WAIT
